id,title,publish_time,close_time,resolution,question_id,t,x
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 18:13:59.499944687,0.3
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 16:14:50.943489313,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 18:13:59.499944687,0.3
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 16:14:50.943489313,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 18:13:59.499944687,0.3
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 16:14:50.943489313,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 18:13:59.499944687,0.3
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 16:14:50.943489313,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 18:13:59.499944687,0.3
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 16:14:50.943489313,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 20:05:12.604591370,0.17
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 20:05:12.604591370,0.17
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 20:05:12.604591370,0.17
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 20:05:12.604591370,0.17
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 22:23:27.159368038,0.33
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 22:23:27.159368038,0.33
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-26 22:23:27.159368038,0.33
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:14.957556963,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-09-14 23:59:41.892951488,0.75
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:49.474538326,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 15:05:49.474538326,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-27 13:06:02.095113277,0.18
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-27 13:06:02.095113277,0.18
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-27 13:06:02.095113277,0.18
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-27 20:53:12.118613958,0.01
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-27 20:53:12.118613958,0.01
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 12:36:46.305577517,0.15
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 14:38:05.979495764,0.2
519,Will new evidence emerge for the frequency of solar superflares?,2017-08-26 14:00:00+02:00,2018-01-20 13:00:00+01:00,0.0,519,2017-08-28 14:38:05.979495764,0.2
